,delirium,extra_harvest,harvest_additional_monster,harvest_t4_wilt,harvest_yellow_sextant,level,lifeforce_quant,mods,name,pack_size,player_iiq,player_iir,quantity,rarity,map_seed,type,plot,favored,t1,t2,t3,t4,t3_name,amount,type_y,normalized
904,0.0,True,10.0,True,False,77,21,"area has increased monster variety
monsters have 91% increased area of effect
monsters have 65% chance to avoid elemental ailments
unique deals 26% increased damage
unique boss has 32% increased attack and cast speed
players have 26% less accuracy rating
113% increased quantity of items found in this area
63% increased rarity of items found in this area
31% increased pack size",MapWorldsRacecourse_,31,0,29,113,63,883992766,primal,523,True,15,6,2,0,blisterlord,100.0,primal,56.33802816901409
905,0.0,True,10.0,True,False,77,21,"area has increased monster variety
monsters have 91% increased area of effect
monsters have 65% chance to avoid elemental ailments
unique deals 26% increased damage
unique boss has 32% increased attack and cast speed
players have 26% less accuracy rating
113% increased quantity of items found in this area
63% increased rarity of items found in this area
31% increased pack size",MapWorldsRacecourse_,31,0,29,113,63,883992766,primal,523,True,15,6,2,0,blisterlord,40.0,primal,22.535211267605636
906,0.0,True,10.0,True,False,77,21,"area has increased monster variety
monsters have 91% increased area of effect
monsters have 65% chance to avoid elemental ailments
unique deals 26% increased damage
unique boss has 32% increased attack and cast speed
players have 26% less accuracy rating
113% increased quantity of items found in this area
63% increased rarity of items found in this area
31% increased pack size",MapWorldsRacecourse_,31,0,29,113,63,883992766,primal,523,True,15,6,2,0,blisterlord,101.0,primal,56.90140845070423
907,0.0,True,10.0,True,False,77,21,"area has increased monster variety
monsters have 91% increased area of effect
monsters have 65% chance to avoid elemental ailments
unique deals 26% increased damage
unique boss has 32% increased attack and cast speed
players have 26% less accuracy rating
113% increased quantity of items found in this area
63% increased rarity of items found in this area
31% increased pack size",MapWorldsRacecourse_,31,0,29,113,63,883992766,primal,523,True,15,6,2,0,blisterlord,13.0,primal,7.323943661971831
908,0.0,True,10.0,True,False,77,21,"area has increased monster variety
monsters have 91% increased area of effect
monsters have 65% chance to avoid elemental ailments
unique deals 26% increased damage
unique boss has 32% increased attack and cast speed
players have 26% less accuracy rating
113% increased quantity of items found in this area
63% increased rarity of items found in this area
31% increased pack size",MapWorldsRacecourse_,31,0,29,113,63,883992766,primal,523,True,15,6,2,0,blisterlord,29.0,primal,16.338028169014084
909,0.0,True,10.0,True,False,77,21,"area has increased monster variety
monsters have 91% increased area of effect
monsters have 65% chance to avoid elemental ailments
unique deals 26% increased damage
unique boss has 32% increased attack and cast speed
players have 26% less accuracy rating
113% increased quantity of items found in this area
63% increased rarity of items found in this area
31% increased pack size",MapWorldsRacecourse_,31,0,29,113,63,883992766,vivid,525,True,16,6,1,0,devourer,36.0,vivid,20.281690140845072
910,0.0,True,10.0,True,False,77,21,"area has increased monster variety
monsters have 91% increased area of effect
monsters have 65% chance to avoid elemental ailments
unique deals 26% increased damage
unique boss has 32% increased attack and cast speed
players have 26% less accuracy rating
113% increased quantity of items found in this area
63% increased rarity of items found in this area
31% increased pack size",MapWorldsRacecourse_,31,0,29,113,63,883992766,vivid,525,True,16,6,1,0,devourer,76.0,vivid,42.816901408450704
911,0.0,True,10.0,True,False,78,21,"area has patches of desecrated ground
31% increased number of rare monsters
unique boss deals 10% increased damage
unique boss has 10% increased attack and cast speed
unique boss has 10% increased life
unique boss has 20% increased area of effect
monsters have a 65% chance to avoid poison, impale, and bleeding
monsters have +78% chance to suppress spell damage
monsters steal power, frenzy and endurance charges on hit
players have 39% less armour
players have 52% reduced chance to block
132% increased quantity of items found in this area
69% increased rarity of items found in this area
35% increased pack size",MapWorldsPeninsula,35,0,29,132,69,2464049537,vivid,526,True,15,7,1,0,abberarach,82.0,vivid,43.85026737967914
912,0.0,True,10.0,True,False,78,21,"area has patches of desecrated ground
31% increased number of rare monsters
unique boss deals 10% increased damage
unique boss has 10% increased attack and cast speed
unique boss has 10% increased life
unique boss has 20% increased area of effect
monsters have a 65% chance to avoid poison, impale, and bleeding
monsters have +78% chance to suppress spell damage
monsters steal power, frenzy and endurance charges on hit
players have 39% less armour
players have 52% reduced chance to block
132% increased quantity of items found in this area
69% increased rarity of items found in this area
35% increased pack size",MapWorldsPeninsula,35,0,29,132,69,2464049537,vivid,526,True,15,7,1,0,abberarach,91.0,vivid,48.66310160427807
913,0.0,True,10.0,True,False,78,21,"area has patches of desecrated ground
31% increased number of rare monsters
unique boss deals 10% increased damage
unique boss has 10% increased attack and cast speed
unique boss has 10% increased life
unique boss has 20% increased area of effect
monsters have a 65% chance to avoid poison, impale, and bleeding
monsters have +78% chance to suppress spell damage
monsters steal power, frenzy and endurance charges on hit
players have 39% less armour
players have 52% reduced chance to block
132% increased quantity of items found in this area
69% increased rarity of items found in this area
35% increased pack size",MapWorldsPeninsula,35,0,29,132,69,2464049537,vivid,526,True,15,7,1,0,abberarach,13.0,vivid,6.95187165775401
914,0.0,True,10.0,True,False,78,21,"area has patches of desecrated ground
31% increased number of rare monsters
unique boss deals 10% increased damage
unique boss has 10% increased attack and cast speed
unique boss has 10% increased life
unique boss has 20% increased area of effect
monsters have a 65% chance to avoid poison, impale, and bleeding
monsters have +78% chance to suppress spell damage
monsters steal power, frenzy and endurance charges on hit
players have 39% less armour
players have 52% reduced chance to block
132% increased quantity of items found in this area
69% increased rarity of items found in this area
35% increased pack size",MapWorldsPeninsula,35,0,29,132,69,2464049537,vivid,526,True,15,7,1,0,abberarach,34.0,vivid,18.18181818181818
915,0.0,True,10.0,True,False,78,21,"area has patches of desecrated ground
31% increased number of rare monsters
unique boss deals 10% increased damage
unique boss has 10% increased attack and cast speed
unique boss has 10% increased life
unique boss has 20% increased area of effect
monsters have a 65% chance to avoid poison, impale, and bleeding
monsters have +78% chance to suppress spell damage
monsters steal power, frenzy and endurance charges on hit
players have 39% less armour
players have 52% reduced chance to block
132% increased quantity of items found in this area
69% increased rarity of items found in this area
35% increased pack size",MapWorldsPeninsula,35,0,29,132,69,2464049537,vivid,526,True,15,7,1,0,abberarach,34.0,vivid,18.18181818181818
916,0.0,True,10.0,True,False,78,21,"area has patches of desecrated ground
31% increased number of rare monsters
unique boss deals 10% increased damage
unique boss has 10% increased attack and cast speed
unique boss has 10% increased life
unique boss has 20% increased area of effect
monsters have a 65% chance to avoid poison, impale, and bleeding
monsters have +78% chance to suppress spell damage
monsters steal power, frenzy and endurance charges on hit
players have 39% less armour
players have 52% reduced chance to block
132% increased quantity of items found in this area
69% increased rarity of items found in this area
35% increased pack size",MapWorldsPeninsula,35,0,29,132,69,2464049537,wild,528,True,17,6,0,0,,30.0,wild,16.0427807486631
917,0.0,True,10.0,True,False,78,21,"area has patches of desecrated ground
31% increased number of rare monsters
unique boss deals 10% increased damage
unique boss has 10% increased attack and cast speed
unique boss has 10% increased life
unique boss has 20% increased area of effect
monsters have a 65% chance to avoid poison, impale, and bleeding
monsters have +78% chance to suppress spell damage
monsters steal power, frenzy and endurance charges on hit
players have 39% less armour
players have 52% reduced chance to block
132% increased quantity of items found in this area
69% increased rarity of items found in this area
35% increased pack size",MapWorldsPeninsula,35,0,29,132,69,2464049537,wild,528,True,17,6,0,0,,42.0,wild,22.45989304812834
918,0.0,True,10.0,True,False,78,21,"area has patches of desecrated ground
31% increased number of rare monsters
unique boss deals 10% increased damage
unique boss has 10% increased attack and cast speed
unique boss has 10% increased life
unique boss has 20% increased area of effect
monsters have a 65% chance to avoid poison, impale, and bleeding
monsters have +78% chance to suppress spell damage
monsters steal power, frenzy and endurance charges on hit
players have 39% less armour
players have 52% reduced chance to block
132% increased quantity of items found in this area
69% increased rarity of items found in this area
35% increased pack size",MapWorldsPeninsula,35,0,29,132,69,2464049537,vivid,530,True,16,7,0,0,,25.0,vivid,13.36898395721925
919,0.0,True,10.0,True,False,78,21,"area has patches of desecrated ground
31% increased number of rare monsters
unique boss deals 10% increased damage
unique boss has 10% increased attack and cast speed
unique boss has 10% increased life
unique boss has 20% increased area of effect
monsters have a 65% chance to avoid poison, impale, and bleeding
monsters have +78% chance to suppress spell damage
monsters steal power, frenzy and endurance charges on hit
players have 39% less armour
players have 52% reduced chance to block
132% increased quantity of items found in this area
69% increased rarity of items found in this area
35% increased pack size",MapWorldsPeninsula,35,0,29,132,69,2464049537,vivid,530,True,16,7,0,0,,25.0,vivid,13.36898395721925
920,0.0,True,10.0,True,False,78,21,"area has patches of desecrated ground
31% increased number of rare monsters
unique boss deals 10% increased damage
unique boss has 10% increased attack and cast speed
unique boss has 10% increased life
unique boss has 20% increased area of effect
monsters have a 65% chance to avoid poison, impale, and bleeding
monsters have +78% chance to suppress spell damage
monsters steal power, frenzy and endurance charges on hit
players have 39% less armour
players have 52% reduced chance to block
132% increased quantity of items found in this area
69% increased rarity of items found in this area
35% increased pack size",MapWorldsPeninsula,35,0,29,132,69,2464049537,vivid,530,True,16,7,0,0,,34.0,vivid,18.18181818181818
921,0.0,True,10.0,True,False,78,21,"area has patches of desecrated ground
31% increased number of rare monsters
unique boss deals 10% increased damage
unique boss has 10% increased attack and cast speed
unique boss has 10% increased life
unique boss has 20% increased area of effect
monsters have a 65% chance to avoid poison, impale, and bleeding
monsters have +78% chance to suppress spell damage
monsters steal power, frenzy and endurance charges on hit
players have 39% less armour
players have 52% reduced chance to block
132% increased quantity of items found in this area
69% increased rarity of items found in this area
35% increased pack size",MapWorldsPeninsula,35,0,29,132,69,2464049537,wild,533,True,13,8,2,0,infestation queen,31.0,wild,16.577540106951872
922,0.0,True,10.0,True,False,78,21,"area has patches of desecrated ground
31% increased number of rare monsters
unique boss deals 10% increased damage
unique boss has 10% increased attack and cast speed
unique boss has 10% increased life
unique boss has 20% increased area of effect
monsters have a 65% chance to avoid poison, impale, and bleeding
monsters have +78% chance to suppress spell damage
monsters steal power, frenzy and endurance charges on hit
players have 39% less armour
players have 52% reduced chance to block
132% increased quantity of items found in this area
69% increased rarity of items found in this area
35% increased pack size",MapWorldsPeninsula,35,0,29,132,69,2464049537,wild,533,True,13,8,2,0,infestation queen,82.0,wild,43.85026737967914
923,0.0,True,10.0,True,False,78,21,"area has patches of desecrated ground
31% increased number of rare monsters
unique boss deals 10% increased damage
unique boss has 10% increased attack and cast speed
unique boss has 10% increased life
unique boss has 20% increased area of effect
monsters have a 65% chance to avoid poison, impale, and bleeding
monsters have +78% chance to suppress spell damage
monsters steal power, frenzy and endurance charges on hit
players have 39% less armour
players have 52% reduced chance to block
132% increased quantity of items found in this area
69% increased rarity of items found in this area
35% increased pack size",MapWorldsPeninsula,35,0,29,132,69,2464049537,wild,533,True,13,8,2,0,infestation queen,84.0,wild,44.91978609625668
924,0.0,True,10.0,True,False,78,21,"area has patches of desecrated ground
31% increased number of rare monsters
unique boss deals 10% increased damage
unique boss has 10% increased attack and cast speed
unique boss has 10% increased life
unique boss has 20% increased area of effect
monsters have a 65% chance to avoid poison, impale, and bleeding
monsters have +78% chance to suppress spell damage
monsters steal power, frenzy and endurance charges on hit
players have 39% less armour
players have 52% reduced chance to block
132% increased quantity of items found in this area
69% increased rarity of items found in this area
35% increased pack size",MapWorldsPeninsula,35,0,29,132,69,2464049537,wild,533,True,13,8,2,0,infestation queen,26.0,wild,13.90374331550802
925,0.0,True,10.0,True,False,78,21,"area has patches of desecrated ground
31% increased number of rare monsters
unique boss deals 10% increased damage
unique boss has 10% increased attack and cast speed
unique boss has 10% increased life
unique boss has 20% increased area of effect
monsters have a 65% chance to avoid poison, impale, and bleeding
monsters have +78% chance to suppress spell damage
monsters steal power, frenzy and endurance charges on hit
players have 39% less armour
players have 52% reduced chance to block
132% increased quantity of items found in this area
69% increased rarity of items found in this area
35% increased pack size",MapWorldsPeninsula,35,0,29,132,69,2464049537,vivid,535,True,18,4,1,0,whipleg,14.0,vivid,7.4866310160427805
926,0.0,True,10.0,True,False,78,21,"area has patches of desecrated ground
31% increased number of rare monsters
unique boss deals 10% increased damage
unique boss has 10% increased attack and cast speed
unique boss has 10% increased life
unique boss has 20% increased area of effect
monsters have a 65% chance to avoid poison, impale, and bleeding
monsters have +78% chance to suppress spell damage
monsters steal power, frenzy and endurance charges on hit
players have 39% less armour
players have 52% reduced chance to block
132% increased quantity of items found in this area
69% increased rarity of items found in this area
35% increased pack size",MapWorldsPeninsula,35,0,29,132,69,2464049537,vivid,535,True,18,4,1,0,whipleg,78.0,vivid,41.711229946524064
927,0.0,True,10.0,True,False,83,21,"monsters’ skills chain 2 additional times
area contains 2 additional essences
areas can contain essences
monsters have 65% increased accuracy rating
monsters cannot be taunted.
monsters’ action speed cannot be modified to below base value
players have 78% reduced effect of non-curse auras from skills
players have -26% to amount of suppressed spell damage prevented
179% increased quantity of items found in this area
166% increased rarity of items found in this area
36% increased pack size",MapWorldsDefiledCathedral,36,0,29,179,166,2937229322,wild,537,True,15,5,3,0,infestation queen,114.0,wild,54.156769596199524
928,0.0,True,10.0,True,False,83,21,"monsters’ skills chain 2 additional times
area contains 2 additional essences
areas can contain essences
monsters have 65% increased accuracy rating
monsters cannot be taunted.
monsters’ action speed cannot be modified to below base value
players have 78% reduced effect of non-curse auras from skills
players have -26% to amount of suppressed spell damage prevented
179% increased quantity of items found in this area
166% increased rarity of items found in this area
36% increased pack size",MapWorldsDefiledCathedral,36,0,29,179,166,2937229322,wild,537,True,15,5,3,0,infestation queen,114.0,wild,54.156769596199524
929,0.0,True,10.0,True,False,83,21,"monsters’ skills chain 2 additional times
area contains 2 additional essences
areas can contain essences
monsters have 65% increased accuracy rating
monsters cannot be taunted.
monsters’ action speed cannot be modified to below base value
players have 78% reduced effect of non-curse auras from skills
players have -26% to amount of suppressed spell damage prevented
179% increased quantity of items found in this area
166% increased rarity of items found in this area
36% increased pack size",MapWorldsDefiledCathedral,36,0,29,179,166,2937229322,wild,537,True,15,5,3,0,infestation queen,15.0,wild,7.1258907363420425
930,0.0,True,10.0,True,False,83,21,"monsters’ skills chain 2 additional times
area contains 2 additional essences
areas can contain essences
monsters have 65% increased accuracy rating
monsters cannot be taunted.
monsters’ action speed cannot be modified to below base value
players have 78% reduced effect of non-curse auras from skills
players have -26% to amount of suppressed spell damage prevented
179% increased quantity of items found in this area
166% increased rarity of items found in this area
36% increased pack size",MapWorldsDefiledCathedral,36,0,29,179,166,2937229322,wild,537,True,15,5,3,0,infestation queen,99.0,wild,47.03087885985748
931,0.0,True,10.0,True,False,83,21,"monsters’ skills chain 2 additional times
area contains 2 additional essences
areas can contain essences
monsters have 65% increased accuracy rating
monsters cannot be taunted.
monsters’ action speed cannot be modified to below base value
players have 78% reduced effect of non-curse auras from skills
players have -26% to amount of suppressed spell damage prevented
179% increased quantity of items found in this area
166% increased rarity of items found in this area
36% increased pack size",MapWorldsDefiledCathedral,36,0,29,179,166,2937229322,wild,537,True,15,5,3,0,infestation queen,95.0,wild,45.13064133016627
932,0.0,True,10.0,True,False,83,21,"monsters’ skills chain 2 additional times
area contains 2 additional essences
areas can contain essences
monsters have 65% increased accuracy rating
monsters cannot be taunted.
monsters’ action speed cannot be modified to below base value
players have 78% reduced effect of non-curse auras from skills
players have -26% to amount of suppressed spell damage prevented
179% increased quantity of items found in this area
166% increased rarity of items found in this area
36% increased pack size",MapWorldsDefiledCathedral,36,0,29,179,166,2937229322,primal,539,True,16,6,1,0,cystcaller,51.0,primal,24.228028503562946
933,0.0,True,10.0,True,False,83,21,"monsters’ skills chain 2 additional times
area contains 2 additional essences
areas can contain essences
monsters have 65% increased accuracy rating
monsters cannot be taunted.
monsters’ action speed cannot be modified to below base value
players have 78% reduced effect of non-curse auras from skills
players have -26% to amount of suppressed spell damage prevented
179% increased quantity of items found in this area
166% increased rarity of items found in this area
36% increased pack size",MapWorldsDefiledCathedral,36,0,29,179,166,2937229322,primal,539,True,16,6,1,0,cystcaller,120.0,primal,57.00712589073634
934,0.0,True,10.0,True,False,83,21,"monsters’ skills chain 2 additional times
area contains 2 additional essences
areas can contain essences
monsters have 65% increased accuracy rating
monsters cannot be taunted.
monsters’ action speed cannot be modified to below base value
players have 78% reduced effect of non-curse auras from skills
players have -26% to amount of suppressed spell damage prevented
179% increased quantity of items found in this area
166% increased rarity of items found in this area
36% increased pack size",MapWorldsDefiledCathedral,36,0,29,179,166,2937229322,primal,539,True,16,6,1,0,cystcaller,48.0,primal,22.802850356294538
935,0.0,True,10.0,True,False,83,21,"monsters’ skills chain 2 additional times
area contains 2 additional essences
areas can contain essences
monsters have 65% increased accuracy rating
monsters cannot be taunted.
monsters’ action speed cannot be modified to below base value
players have 78% reduced effect of non-curse auras from skills
players have -26% to amount of suppressed spell damage prevented
179% increased quantity of items found in this area
166% increased rarity of items found in this area
36% increased pack size",MapWorldsDefiledCathedral,36,0,29,179,166,2937229322,vivid,541,True,16,6,1,0,devourer,16.0,vivid,7.600950118764846
936,0.0,True,10.0,True,False,83,21,"monsters’ skills chain 2 additional times
area contains 2 additional essences
areas can contain essences
monsters have 65% increased accuracy rating
monsters cannot be taunted.
monsters’ action speed cannot be modified to below base value
players have 78% reduced effect of non-curse auras from skills
players have -26% to amount of suppressed spell damage prevented
179% increased quantity of items found in this area
166% increased rarity of items found in this area
36% increased pack size",MapWorldsDefiledCathedral,36,0,29,179,166,2937229322,vivid,541,True,16,6,1,0,devourer,35.0,vivid,16.6270783847981
937,0.0,True,10.0,True,False,83,21,"monsters’ skills chain 2 additional times
area contains 2 additional essences
areas can contain essences
monsters have 65% increased accuracy rating
monsters cannot be taunted.
monsters’ action speed cannot be modified to below base value
players have 78% reduced effect of non-curse auras from skills
players have -26% to amount of suppressed spell damage prevented
179% increased quantity of items found in this area
166% increased rarity of items found in this area
36% increased pack size",MapWorldsDefiledCathedral,36,0,29,179,166,2937229322,vivid,541,True,16,6,1,0,devourer,47.0,vivid,22.327790973871736
938,0.0,True,10.0,True,False,83,21,"monsters’ skills chain 2 additional times
area contains 2 additional essences
areas can contain essences
monsters have 65% increased accuracy rating
monsters cannot be taunted.
monsters’ action speed cannot be modified to below base value
players have 78% reduced effect of non-curse auras from skills
players have -26% to amount of suppressed spell damage prevented
179% increased quantity of items found in this area
166% increased rarity of items found in this area
36% increased pack size",MapWorldsDefiledCathedral,36,0,29,179,166,2937229322,vivid,541,True,16,6,1,0,devourer,30.0,vivid,14.251781472684085
939,0.0,True,10.0,True,False,83,21,"monsters’ skills chain 2 additional times
area contains 2 additional essences
areas can contain essences
monsters have 65% increased accuracy rating
monsters cannot be taunted.
monsters’ action speed cannot be modified to below base value
players have 78% reduced effect of non-curse auras from skills
players have -26% to amount of suppressed spell damage prevented
179% increased quantity of items found in this area
166% increased rarity of items found in this area
36% increased pack size",MapWorldsDefiledCathedral,36,0,29,179,166,2937229322,vivid,541,True,16,6,1,0,devourer,87.0,vivid,41.33016627078385
940,0.0,True,10.0,True,False,83,21,"monsters’ skills chain 2 additional times
area contains 2 additional essences
areas can contain essences
monsters have 65% increased accuracy rating
monsters cannot be taunted.
monsters’ action speed cannot be modified to below base value
players have 78% reduced effect of non-curse auras from skills
players have -26% to amount of suppressed spell damage prevented
179% increased quantity of items found in this area
166% increased rarity of items found in this area
36% increased pack size",MapWorldsDefiledCathedral,36,0,29,179,166,2937229322,wild,542,True,15,7,1,0,infestation queen,119.0,wild,56.53206650831354
941,0.0,True,10.0,True,False,83,21,"monsters’ skills chain 2 additional times
area contains 2 additional essences
areas can contain essences
monsters have 65% increased accuracy rating
monsters cannot be taunted.
monsters’ action speed cannot be modified to below base value
players have 78% reduced effect of non-curse auras from skills
players have -26% to amount of suppressed spell damage prevented
179% increased quantity of items found in this area
166% increased rarity of items found in this area
36% increased pack size",MapWorldsDefiledCathedral,36,0,29,179,166,2937229322,wild,542,True,15,7,1,0,infestation queen,15.0,wild,7.1258907363420425
942,0.0,True,10.0,True,False,83,21,"monsters’ skills chain 2 additional times
area contains 2 additional essences
areas can contain essences
monsters have 65% increased accuracy rating
monsters cannot be taunted.
monsters’ action speed cannot be modified to below base value
players have 78% reduced effect of non-curse auras from skills
players have -26% to amount of suppressed spell damage prevented
179% increased quantity of items found in this area
166% increased rarity of items found in this area
36% increased pack size",MapWorldsDefiledCathedral,36,0,29,179,166,2937229322,primal,544,True,16,6,1,0,cystcaller,91.0,primal,43.23040380047506
943,0.0,True,10.0,True,False,83,21,"monsters’ skills chain 2 additional times
area contains 2 additional essences
areas can contain essences
monsters have 65% increased accuracy rating
monsters cannot be taunted.
monsters’ action speed cannot be modified to below base value
players have 78% reduced effect of non-curse auras from skills
players have -26% to amount of suppressed spell damage prevented
179% increased quantity of items found in this area
166% increased rarity of items found in this area
36% increased pack size",MapWorldsDefiledCathedral,36,0,29,179,166,2937229322,primal,544,True,16,6,1,0,cystcaller,91.0,primal,43.23040380047506
944,0.0,True,10.0,True,False,83,21,"monsters’ skills chain 2 additional times
area contains 2 additional essences
areas can contain essences
monsters have 65% increased accuracy rating
monsters cannot be taunted.
monsters’ action speed cannot be modified to below base value
players have 78% reduced effect of non-curse auras from skills
players have -26% to amount of suppressed spell damage prevented
179% increased quantity of items found in this area
166% increased rarity of items found in this area
36% increased pack size",MapWorldsDefiledCathedral,36,0,29,179,166,2937229322,primal,544,True,16,6,1,0,cystcaller,44.0,primal,20.902612826603324
945,0.0,True,10.0,True,False,83,21,"173% increased quantity of items found in this area
91% increased rarity of items found in this area
37% increased pack size
area is unidentified
area is corrupted",MapWorldsDefiledCathedral,37,0,29,173,91,880593516,vivid,547,True,13,7,3,0,abberarach,93.0,vivid,44.81927710843373
946,0.0,True,10.0,True,False,83,21,"173% increased quantity of items found in this area
91% increased rarity of items found in this area
37% increased pack size
area is unidentified
area is corrupted",MapWorldsDefiledCathedral,37,0,29,173,91,880593516,vivid,547,True,13,7,3,0,abberarach,114.0,vivid,54.93975903614457
947,0.0,True,10.0,True,False,83,21,"173% increased quantity of items found in this area
91% increased rarity of items found in this area
37% increased pack size
area is unidentified
area is corrupted",MapWorldsDefiledCathedral,37,0,29,173,91,880593516,vivid,547,True,13,7,3,0,abberarach,93.0,vivid,44.81927710843373
948,0.0,True,10.0,True,False,83,21,"173% increased quantity of items found in this area
91% increased rarity of items found in this area
37% increased pack size
area is unidentified
area is corrupted",MapWorldsDefiledCathedral,37,0,29,173,91,880593516,vivid,547,True,13,7,3,0,abberarach,118.0,vivid,56.86746987951807
949,0.0,True,10.0,True,False,83,21,"173% increased quantity of items found in this area
91% increased rarity of items found in this area
37% increased pack size
area is unidentified
area is corrupted",MapWorldsDefiledCathedral,37,0,29,173,91,880593516,vivid,547,True,13,7,3,0,abberarach,27.0,vivid,13.012048192771083
950,0.0,True,10.0,True,False,83,21,"173% increased quantity of items found in this area
91% increased rarity of items found in this area
37% increased pack size
area is unidentified
area is corrupted",MapWorldsDefiledCathedral,37,0,29,173,91,880593516,vivid,547,True,13,7,3,0,abberarach,42.0,vivid,20.240963855421686
951,0.0,True,10.0,True,False,83,21,"173% increased quantity of items found in this area
91% increased rarity of items found in this area
37% increased pack size
area is unidentified
area is corrupted",MapWorldsDefiledCathedral,37,0,29,173,91,880593516,vivid,547,True,13,7,3,0,abberarach,101.0,vivid,48.67469879518072
952,0.0,True,10.0,True,False,83,21,"173% increased quantity of items found in this area
91% increased rarity of items found in this area
37% increased pack size
area is unidentified
area is corrupted",MapWorldsDefiledCathedral,37,0,29,173,91,880593516,primal,548,True,17,4,2,0,cystcaller,114.0,primal,54.93975903614457
953,0.0,True,10.0,True,False,83,21,"173% increased quantity of items found in this area
91% increased rarity of items found in this area
37% increased pack size
area is unidentified
area is corrupted",MapWorldsDefiledCathedral,37,0,29,173,91,880593516,primal,548,True,17,4,2,0,cystcaller,16.0,primal,7.710843373493975
954,0.0,True,10.0,True,False,83,21,"173% increased quantity of items found in this area
91% increased rarity of items found in this area
37% increased pack size
area is unidentified
area is corrupted",MapWorldsDefiledCathedral,37,0,29,173,91,880593516,primal,548,True,17,4,2,0,cystcaller,86.0,primal,41.44578313253012
955,0.0,True,10.0,True,False,83,21,"173% increased quantity of items found in this area
91% increased rarity of items found in this area
37% increased pack size
area is unidentified
area is corrupted",MapWorldsDefiledCathedral,37,0,29,173,91,880593516,primal,548,True,17,4,2,0,cystcaller,90.0,primal,43.373493975903614
956,0.0,True,10.0,True,False,83,21,"173% increased quantity of items found in this area
91% increased rarity of items found in this area
37% increased pack size
area is unidentified
area is corrupted",MapWorldsDefiledCathedral,37,0,29,173,91,880593516,primal,551,True,14,8,1,0,crushclaw,38.0,primal,18.31325301204819
957,0.0,True,10.0,True,False,83,21,"173% increased quantity of items found in this area
91% increased rarity of items found in this area
37% increased pack size
area is unidentified
area is corrupted",MapWorldsDefiledCathedral,37,0,29,173,91,880593516,primal,551,True,14,8,1,0,crushclaw,45.0,primal,21.686746987951807
958,0.0,True,10.0,True,False,83,21,"173% increased quantity of items found in this area
91% increased rarity of items found in this area
37% increased pack size
area is unidentified
area is corrupted",MapWorldsDefiledCathedral,37,0,29,173,91,880593516,primal,551,True,14,8,1,0,crushclaw,49.0,primal,23.6144578313253
959,0.0,True,10.0,True,False,83,21,"173% increased quantity of items found in this area
91% increased rarity of items found in this area
37% increased pack size
area is unidentified
area is corrupted",MapWorldsDefiledCathedral,37,0,29,173,91,880593516,primal,551,True,14,8,1,0,crushclaw,90.0,primal,43.373493975903614
960,0.0,True,10.0,True,False,83,21,"173% increased quantity of items found in this area
91% increased rarity of items found in this area
37% increased pack size
area is unidentified
area is corrupted",MapWorldsDefiledCathedral,37,0,29,173,91,880593516,primal,552,False,19,3,1,0,rhex matriarch,78.0,primal,37.59036144578313
961,0.0,True,10.0,True,False,83,21,"173% increased quantity of items found in this area
91% increased rarity of items found in this area
37% increased pack size
area is unidentified
area is corrupted",MapWorldsDefiledCathedral,37,0,29,173,91,880593516,primal,552,False,19,3,1,0,rhex matriarch,11.0,primal,5.301204819277108
962,0.0,True,10.0,True,False,83,21,"173% increased quantity of items found in this area
91% increased rarity of items found in this area
37% increased pack size
area is unidentified
area is corrupted",MapWorldsDefiledCathedral,37,0,29,173,91,880593516,primal,552,False,19,3,1,0,rhex matriarch,19.0,primal,9.156626506024095
963,0.0,True,10.0,True,False,83,21,"173% increased quantity of items found in this area
91% increased rarity of items found in this area
37% increased pack size
area is unidentified
area is corrupted",MapWorldsDefiledCathedral,37,0,29,173,91,880593516,primal,552,False,19,3,1,0,rhex matriarch,101.0,primal,48.67469879518072
964,0.0,True,10.0,True,False,83,21,"173% increased quantity of items found in this area
91% increased rarity of items found in this area
37% increased pack size
area is unidentified
area is corrupted",MapWorldsDefiledCathedral,37,0,29,173,91,880593516,primal,553,True,16,6,1,0,blisterlord,93.0,primal,44.81927710843373
965,0.0,True,10.0,True,False,83,21,"173% increased quantity of items found in this area
91% increased rarity of items found in this area
37% increased pack size
area is unidentified
area is corrupted",MapWorldsDefiledCathedral,37,0,29,173,91,880593516,vivid,555,True,15,7,1,0,whipleg,34.0,vivid,16.385542168674696
966,0.0,True,10.0,True,False,83,21,"173% increased quantity of items found in this area
91% increased rarity of items found in this area
37% increased pack size
area is unidentified
area is corrupted",MapWorldsDefiledCathedral,37,0,29,173,91,880593516,vivid,555,True,15,7,1,0,whipleg,105.0,vivid,50.602409638554214
967,0.0,True,10.0,True,False,83,21,"173% increased quantity of items found in this area
91% increased rarity of items found in this area
37% increased pack size
area is unidentified
area is corrupted",MapWorldsDefiledCathedral,37,0,29,173,91,880593516,vivid,555,True,15,7,1,0,whipleg,46.0,vivid,22.16867469879518
968,0.0,True,10.0,True,False,83,21,"173% increased quantity of items found in this area
91% increased rarity of items found in this area
37% increased pack size
area is unidentified
area is corrupted",MapWorldsDefiledCathedral,37,0,29,173,91,880593516,vivid,555,True,15,7,1,0,whipleg,34.0,vivid,16.385542168674696
